source_id,source,source_entity
18976728,PubMed,gwas
21060860,PubMed,gwas
22488850,PubMed,gwas
22470424,PubMed,gwas
23650146,PubMed,gwas
21659360,PubMed,gwas
22494929,PubMed,gwas
21372407,PubMed,gwas
23453885,PubMed,gwas
24024966,PubMed,gwas
22990015,PubMed,gwas
23000144,PubMed,gwas
22001756,PubMed,gwas
22672568,PubMed,gwas
21971053,PubMed,gwas
21740922,PubMed,gwas
22558097,PubMed,gwas
21700265,PubMed,gwas
23646285,PubMed,gwas
22006218,PubMed,gwas
22544366,PubMed,gwas
21490707,PubMed,gwas
22648509,PubMed,gwas
21738478,PubMed,gwas
21738484,PubMed,gwas
23894154,PubMed,gwas
22037555,PubMed,gwas
23527680,PubMed,gwas
23459443,PubMed,gwas
22423221,PubMed,gwas
20622878,PubMed,gwas
22570697,PubMed,gwas
23259602,PubMed,gwas
23291587,PubMed,gwas
23028356,PubMed,gwas
22952603,PubMed,gwas
23455491,PubMed,gwas
23041239,PubMed,gwas
23028483,PubMed,gwas
23266556,PubMed,gwas
21738487,PubMed,gwas
23983088,PubMed,gwas
21706340,PubMed,gwas
22005930,PubMed,gwas
23648065,PubMed,gwas
20663923,PubMed,gwas
21725308,PubMed,gwas
22705344,PubMed,gwas
23144319,PubMed,gwas
23593239,PubMed,gwas
21640322,PubMed,gwas
23307926,PubMed,gwas
22792071,PubMed,gwas
21428769,PubMed,gwas
22780124,PubMed,gwas
22451204,PubMed,gwas
23386860,PubMed,gwas
23562823,PubMed,gwas
22452962,PubMed,gwas
21703634,PubMed,gwas
23535733,PubMed,gwas
23374588,PubMed,gwas
22637743,PubMed,gwas
23242368,PubMed,gwas
21602798,PubMed,gwas
22589738,PubMed,gwas
21478494,PubMed,gwas
22960999,PubMed,gwas
22823124,PubMed,gwas
22509378,PubMed,gwas
23551011,PubMed,gwas
22693459,PubMed,gwas
23512250,PubMed,gwas
22445761,PubMed,gwas
21685187,PubMed,gwas
20966902,PubMed,gwas
22504421,PubMed,gwas
21105107,PubMed,gwas
22322875,PubMed,gwas
22318345,PubMed,gwas
21666692,PubMed,gwas
21106707,PubMed,gwas
22424883,PubMed,gwas
22864933,PubMed,gwas
22792070,PubMed,gwas
23982368,PubMed,gwas
23314186,PubMed,gwas
22744181,PubMed,gwas
21131975,PubMed,gwas
21095009,PubMed,gwas
21124317,PubMed,gwas
21738479,PubMed,gwas
21118971,PubMed,gwas
23139255,PubMed,gwas
23667675,PubMed,gwas
23900074,PubMed,gwas
22293537,PubMed,gwas
21151127,PubMed,gwas
22792221,PubMed,gwas
21799462,PubMed,gwas
22797724,PubMed,gwas
22791750,PubMed,gwas
22457343,PubMed,gwas
22960237,PubMed,gwas
21801394,PubMed,gwas
23535911,PubMed,gwas
22792082,PubMed,gwas
23535033,PubMed,gwas
23393555,PubMed,gwas
21799836,PubMed,gwas
23420232,PubMed,gwas
20350937,PubMed,gwas
20173748,PubMed,gwas
21612516,PubMed,gwas
23749188,PubMed,gwas
22788528,PubMed,gwas
23180272,PubMed,gwas
21298027,PubMed,gwas
22561531,PubMed,gwas
17447842,PubMed,gwas
23463857,PubMed,gwas
21532571,PubMed,gwas
21399633,PubMed,gwas
23456168,PubMed,gwas
22491018,PubMed,gwas
18762592,PubMed,gwas
20861866,PubMed,gwas
22446963,PubMed,gwas
18836448,PubMed,gwas
22417934,PubMed,gwas
22566498,PubMed,gwas
22634755,PubMed,gwas
22504417,PubMed,gwas
21750679,PubMed,gwas
21042317,PubMed,gwas
22570617,PubMed,gwas
21051773,PubMed,gwas
23472185,PubMed,gwas
18264097,PubMed,gwas
22560479,PubMed,gwas
22425255,PubMed,gwas
22484627,PubMed,gwas
21779176,PubMed,gwas
22532574,PubMed,gwas
22556244,PubMed,gwas
22863734,PubMed,gwas
22493691,PubMed,gwas
21546767,PubMed,gwas
21878436,PubMed,gwas
22037903,PubMed,gwas
22197929,PubMed,gwas
22610502,PubMed,gwas
21981779,PubMed,gwas
21743469,PubMed,gwas
20596022,PubMed,gwas
24009623,PubMed,gwas
21750109,PubMed,gwas
22821403,PubMed,gwas
23593202,PubMed,gwas
23572186,PubMed,gwas
22238593,PubMed,gwas
22399527,PubMed,gwas
21989058,PubMed,gwas
22412388,PubMed,gwas
20125193,PubMed,gwas
22683712,PubMed,gwas
21897333,PubMed,gwas
21844665,PubMed,gwas
22126837,PubMed,gwas
23857890,PubMed,gwas
23533358,PubMed,gwas
21386754,PubMed,gwas
22286212,PubMed,gwas
22542470,PubMed,gwas
21570397,PubMed,gwas
22763110,PubMed,gwas
22310353,PubMed,gwas
21424380,PubMed,gwas
21703177,PubMed,gwas
22387998,PubMed,gwas
22482804,PubMed,gwas
22566634,PubMed,gwas
20195514,PubMed,gwas
22566560,PubMed,gwas
20852631,PubMed,gwas
22569225,PubMed,gwas
21460841,PubMed,gwas
22344219,PubMed,gwas
24001895,PubMed,gwas
22658654,PubMed,gwas
23754948,PubMed,gwas
23760081,PubMed,gwas
24025145,PubMed,gwas
23508266,PubMed,gwas
23633212,PubMed,gwas
24023788,PubMed,gwas
22666496,PubMed,gwas
22142827,PubMed,gwas
22628157,PubMed,gwas
19132087,PubMed,gwas
21908515,PubMed,gwas
22584459,PubMed,gwas
21623375,PubMed,gwas
20400778,PubMed,gwas
22566624,PubMed,gwas
24023777,PubMed,gwas
20921969,PubMed,gwas
21998595,PubMed,gwas
20622881,PubMed,gwas
22004137,PubMed,gwas
20585626,PubMed,gwas
23669352,PubMed,gwas
20532800,PubMed,gwas
22438815,PubMed,gwas
20598377,PubMed,gwas
21810746,PubMed,gwas
20205591,PubMed,gwas
22267200,PubMed,gwas
20610895,PubMed,gwas
19125160,PubMed,gwas
23726511,PubMed,gwas
21784300,PubMed,gwas
22012869,PubMed,gwas
21940522,PubMed,gwas
22383897,PubMed,gwas
24204828,PubMed,gwas
22004471,PubMed,gwas
21926416,PubMed,gwas
21804548,PubMed,gwas
22174851,PubMed,gwas
20339536,PubMed,gwas
21743057,PubMed,gwas
21935397,PubMed,gwas
23818313,PubMed,gwas
23358160,PubMed,gwas
20881960,PubMed,gwas
21841780,PubMed,gwas
21750111,PubMed,gwas
22267201,PubMed,gwas
23502783,PubMed,gwas
21044948,PubMed,gwas
21665990,PubMed,gwas
22745674,PubMed,gwas
23874384,PubMed,gwas
23535732,PubMed,gwas
22693455,PubMed,gwas
22704111,PubMed,gwas
23755828,PubMed,gwas
22664479,PubMed,gwas
21531791,PubMed,gwas
23322567,PubMed,gwas
21505071,PubMed,gwas
21900946,PubMed,gwas
23297363,PubMed,gwas
20452100,PubMed,gwas
18521091,PubMed,gwas
32152699,PubMed,gwas
31719535,PubMed,gwas
32072174,PubMed,gwas
31490055,PubMed,gwas
32231244,PubMed,gwas
32063569,PubMed,gwas
31482010,PubMed,gwas
32239439,PubMed,gwas
31420334,PubMed,gwas
32266521,PubMed,gwas
31675503,PubMed,gwas
31504550,PubMed,gwas
32386560,PubMed,gwas
30392061,PubMed,gwas
31407831,PubMed,gwas
31178898,PubMed,gwas
27130862,PubMed,gwas
30456811,PubMed,gwas
31407531,PubMed,gwas
31005972,PubMed,gwas
31587654,PubMed,gwas
30610941,PubMed,gwas
30456828,PubMed,gwas
31413261,PubMed,gwas
31272903,PubMed,gwas
29065906,PubMed,gwas
31589552,PubMed,gwas
30098192,PubMed,gwas
31430377,PubMed,gwas
31537151,PubMed,gwas
31649266,PubMed,gwas
31537649,PubMed,gwas
30576415,PubMed,gwas
31270906,PubMed,gwas
31513605,PubMed,gwas
30500874,PubMed,gwas
29903748,PubMed,gwas
31277774,PubMed,gwas
30470734,PubMed,gwas
31598132,PubMed,gwas
30252935,PubMed,gwas
29931343,PubMed,gwas
31591379,PubMed,gwas
31591465,PubMed,gwas
31545351,PubMed,gwas
31579629,PubMed,gwas
31606302,PubMed,gwas
31605138,PubMed,gwas
31594949,PubMed,gwas
25489960,PubMed,gwas
30531953,PubMed,gwas
31469419,PubMed,gwas
31294817,PubMed,gwas
31299468,PubMed,gwas
29930801,PubMed,gwas
26398853,PubMed,gwas
31209788,PubMed,gwas
31562322,PubMed,gwas
32390946,PubMed,gwas
28346444,PubMed,gwas
31801372,PubMed,gwas
30541042,PubMed,gwas
24777453,PubMed,gwas
31194736,PubMed,gwas
31919418,PubMed,gwas
31910446,PubMed,gwas
32149159,PubMed,gwas
31869403,PubMed,gwas
32077919,PubMed,gwas
32080893,PubMed,gwas
29904099,PubMed,gwas
30371334,PubMed,gwas
25043022,PubMed,gwas
31806883,PubMed,gwas
31701892,PubMed,gwas
32047268,PubMed,gwas
31688885,PubMed,gwas
28545128,PubMed,gwas
28580392,PubMed,gwas
27132594,PubMed,gwas
26491034,PubMed,gwas
29317602,PubMed,gwas
26480920,PubMed,gwas
28927820,PubMed,gwas
28918882,PubMed,gwas
27816938,PubMed,gwas
29168253,PubMed,gwas
27588450,PubMed,gwas
26482880,PubMed,gwas
28445677,PubMed,gwas
29109912,PubMed,gwas
29097723,PubMed,gwas
28430825,PubMed,gwas
28076899,PubMed,gwas
28542097,PubMed,gwas
28736931,PubMed,gwas
28871152,PubMed,gwas
28460022,PubMed,gwas
28373541,PubMed,gwas
27455349,PubMed,gwas
29385134,PubMed,gwas
28498854,PubMed,gwas
23603763,PubMed,gwas
28437668,PubMed,gwas
27418160,PubMed,gwas
25337690,PubMed,gwas
27432226,PubMed,gwas
27416945,PubMed,gwas
27599772,PubMed,gwas
29237677,PubMed,gwas
27424798,PubMed,gwas
28540843,PubMed,gwas
29195075,PubMed,gwas
28537267,PubMed,gwas
28494655,PubMed,gwas
29151059,PubMed,gwas
28739605,PubMed,gwas
28158719,PubMed,gwas
22057235,PubMed,gwas
27436580,PubMed,gwas
28672053,PubMed,gwas
29453348,PubMed,gwas
27668658,PubMed,gwas
28566273,PubMed,gwas
28470677,PubMed,gwas
29187746,PubMed,gwas
25608926,PubMed,gwas
26460308,PubMed,gwas
23749187,PubMed,gwas
28877031,PubMed,gwas
27527254,PubMed,gwas
27587472,PubMed,gwas
27577874,PubMed,gwas
28537254,PubMed,gwas
27723757,PubMed,gwas
32888494,PubMed,gwas
30019117,PubMed,gwas
25555482,PubMed,gwas
32193455,PubMed,gwas
29844566,PubMed,gwas
30578418,PubMed,gwas
32108986,PubMed,gwas
29808027,PubMed,gwas
29750799,PubMed,gwas
31372216,PubMed,gwas
30031151,PubMed,gwas
31604244,PubMed,gwas
30804560,PubMed,gwas
29942086,PubMed,gwas
32888493,PubMed,gwas
32296059,PubMed,gwas
29310926,PubMed,gwas
32024964,PubMed,gwas
32117412,PubMed,gwas
32289280,PubMed,gwas
32118827,PubMed,gwas
32005708,PubMed,gwas
31844048,PubMed,gwas
32378780,PubMed,gwas
29975729,PubMed,gwas
30806694,PubMed,gwas
32117775,PubMed,gwas
32119686,PubMed,gwas
28864454,PubMed,gwas
31969989,PubMed,gwas
29892016,PubMed,gwas
29246731,PubMed,gwas
29942085,PubMed,gwas
32171239,PubMed,gwas
31826910,PubMed,gwas
33106475,PubMed,gwas
32868391,PubMed,gwas
29779033,PubMed,gwas
30013184,PubMed,gwas
32139696,PubMed,gwas
28838971,PubMed,gwas
30003307,PubMed,gwas
29724592,PubMed,gwas
31798171,PubMed,gwas
29883787,PubMed,gwas
29784950,PubMed,gwas
29874175,PubMed,gwas
29615537,PubMed,gwas
33048379,PubMed,gwas
29787419,PubMed,gwas
31729902,PubMed,gwas
29739929,PubMed,gwas
30012571,PubMed,gwas
29743933,PubMed,gwas
29760442,PubMed,gwas
31792237,PubMed,gwas
29891935,PubMed,gwas
31791255,PubMed,gwas
31982041,PubMed,gwas
29971594,PubMed,gwas
31790847,PubMed,gwas
30226566,PubMed,gwas
34841290,PubMed,gwas
31755958,PubMed,gwas
29885931,PubMed,gwas
29942513,PubMed,gwas
29988085,PubMed,gwas
29847655,PubMed,gwas
32004448,PubMed,gwas
29739359,PubMed,gwas
31791832,PubMed,gwas
30009487,PubMed,gwas
29752348,PubMed,gwas
29769526,PubMed,gwas
29967566,PubMed,gwas
30979435,PubMed,gwas
24847101,PubMed,gwas
29967481,PubMed,gwas
32887874,PubMed,gwas
30013178,PubMed,gwas
32266149,PubMed,gwas
30014611,PubMed,gwas
29743610,PubMed,gwas
26362759,PubMed,gwas
31959922,PubMed,gwas
30715261,PubMed,gwas
29679657,PubMed,gwas
32066683,PubMed,gwas
32869517,PubMed,gwas
29786918,PubMed,gwas
32109421,PubMed,gwas
30823506,PubMed,gwas
30678657,PubMed,gwas
30677029,PubMed,gwas
32572135,PubMed,gwas
24326010,PubMed,gwas
32193296,PubMed,gwas
31969693,PubMed,gwas
32580138,PubMed,gwas
30643255,PubMed,gwas
31361310,PubMed,gwas
32376702,PubMed,gwas
30807572,PubMed,gwas
32564518,PubMed,gwas
32592749,PubMed,gwas
34450027,PubMed,gwas
30038396,PubMed,gwas
34226706,PubMed,gwas
31903547,PubMed,gwas
34382107,PubMed,gwas
34309201,PubMed,gwas
34506852,PubMed,gwas
34107879,PubMed,gwas
34684344,PubMed,gwas
34216518,PubMed,gwas
33713768,PubMed,gwas
34116867,PubMed,gwas
34604815,PubMed,gwas
33713608,PubMed,gwas
34446935,PubMed,gwas
34861974,PubMed,gwas
33097823,PubMed,gwas
34586374,PubMed,gwas
33623009,PubMed,gwas
34563919,PubMed,gwas
35232999,PubMed,gwas
33832965,PubMed,gwas
32916098,PubMed,gwas
34409643,PubMed,gwas
34380480,PubMed,gwas
34482816,PubMed,gwas
35122707,PubMed,gwas
33724339,PubMed,gwas
34535985,PubMed,gwas
33766948,PubMed,gwas
34456681,PubMed,gwas
34404248,PubMed,gwas
32663566,PubMed,gwas
33662382,PubMed,gwas
34220922,PubMed,gwas
34668383,PubMed,gwas
33762635,PubMed,gwas
31748686,PubMed,gwas
34197731,PubMed,gwas
34469753,PubMed,gwas
34112972,PubMed,gwas
34021172,PubMed,gwas
34046847,PubMed,gwas
34343768,PubMed,gwas
33980691,PubMed,gwas
34187551,PubMed,gwas
34127677,PubMed,gwas
34162658,PubMed,gwas
32882024,PubMed,gwas
33979311,PubMed,gwas
34226506,PubMed,gwas
34054925,PubMed,gwas
33649182,PubMed,gwas
34012061,PubMed,gwas
34234117,PubMed,gwas
34130359,PubMed,gwas
34202464,PubMed,gwas
34002017,PubMed,gwas
34308111,PubMed,gwas
34288885,PubMed,gwas
34128465,PubMed,gwas
34045744,PubMed,gwas
35838494,PubMed,gwas
34032881,PubMed,gwas
34111113,PubMed,gwas
35459784,PubMed,gwas
34216462,PubMed,gwas
34311721,PubMed,gwas
33955455,PubMed,gwas
34011352,PubMed,gwas
34155719,PubMed,gwas
34047840,PubMed,gwas
34262104,PubMed,gwas
34239500,PubMed,gwas
34026292,PubMed,gwas
34075027,PubMed,gwas
35157032,PubMed,gwas
34270794,PubMed,gwas
34532061,PubMed,gwas
34104963,PubMed,gwas
34099189,PubMed,gwas
33589841,PubMed,gwas
34616010,PubMed,gwas
35446358,PubMed,gwas
34407845,PubMed,gwas
34493870,PubMed,gwas
33106285,PubMed,gwas
34020725,PubMed,gwas
34437536,PubMed,gwas
34620984,PubMed,gwas
30659681,PubMed,gwas
34099642,PubMed,gwas
34671089,PubMed,gwas
35046404,PubMed,gwas
32961455,PubMed,gwas
33884653,PubMed,gwas
33910581,PubMed,gwas
34518561,PubMed,gwas
34753499,PubMed,gwas
34390503,PubMed,gwas
34185429,PubMed,gwas
34197840,PubMed,gwas
36000784,PubMed,gwas
34607834,PubMed,gwas
34521259,PubMed,gwas
34461747,PubMed,gwas
33169155,PubMed,gwas
34073884,PubMed,gwas
33713409,PubMed,gwas
33993232,PubMed,gwas
34404834,PubMed,gwas
34062886,PubMed,gwas
34108613,PubMed,gwas
34069769,PubMed,gwas
34064523,PubMed,gwas
34074324,PubMed,gwas
35047858,PubMed,gwas
34158603,PubMed,gwas
34523824,PubMed,gwas
34067580,PubMed,gwas
32600054,PubMed,gwas
35851147,PubMed,gwas
34684477,PubMed,gwas
35472084,PubMed,gwas
34741163,PubMed,gwas
34855049,PubMed,gwas
34002096,PubMed,gwas
35512355,PubMed,gwas
35356681,PubMed,gwas
35312098,PubMed,gwas
34906840,PubMed,gwas
34737426,PubMed,gwas
35974158,PubMed,gwas
34868232,PubMed,gwas
34050765,PubMed,gwas
34035401,PubMed,gwas
34586716,PubMed,gwas
35768473,PubMed,gwas
34878701,PubMed,gwas
35136033,PubMed,gwas
35841873,PubMed,gwas
34926279,PubMed,gwas
34907023,PubMed,gwas
35898629,PubMed,gwas
34319380,PubMed,gwas
33462484,PubMed,gwas
33311554,PubMed,gwas
33783510,PubMed,gwas
34613391,PubMed,gwas
34854908,PubMed,gwas
34106200,PubMed,gwas
34862199,PubMed,gwas
34902334,PubMed,gwas
35204431,PubMed,gwas
34743297,PubMed,gwas
34873335,PubMed,gwas
34237774,PubMed,gwas
34859065,PubMed,gwas
34031191,PubMed,gwas
34904537,PubMed,gwas
34782712,PubMed,gwas
34224794,PubMed,gwas
33904754,PubMed,gwas
34118634,PubMed,gwas
34338756,PubMed,gwas
34737425,PubMed,gwas
34177598,PubMed,gwas
30044860,PubMed,gwas
34103634,PubMed,gwas
34899825,PubMed,gwas
34624637,PubMed,gwas
34337522,PubMed,gwas
30547231,PubMed,gwas
33055079,PubMed,gwas
32675224,PubMed,gwas
34274964,PubMed,gwas
35313970,PubMed,gwas
35267517,PubMed,gwas
34241534,PubMed,gwas
35771237,PubMed,gwas
34184781,PubMed,gwas
34834585,PubMed,gwas
34469433,PubMed,gwas
34212547,PubMed,gwas
35393395,PubMed,gwas
35460232,PubMed,gwas
35308900,PubMed,gwas
34834527,PubMed,gwas
34488071,PubMed,gwas
35213538,PubMed,gwas
35215271,PubMed,gwas
34115965,PubMed,gwas
34210852,PubMed,gwas
34834521,PubMed,gwas
34777790,PubMed,gwas
33758299,PubMed,gwas
35199045,PubMed,gwas
34993496,PubMed,gwas
34601942,PubMed,gwas
35074870,PubMed,gwas
29155802,PubMed,gwas
34850884,PubMed,gwas
34269803,PubMed,gwas
34033851,PubMed,gwas
35165267,PubMed,gwas
34852643,PubMed,gwas
33331911,PubMed,gwas
34737440,PubMed,gwas
35681050,PubMed,gwas
34827661,PubMed,gwas
34981446,PubMed,gwas
29374629,PubMed,gwas
34852423,PubMed,gwas
35047121,PubMed,gwas
34782459,PubMed,gwas
34560606,PubMed,gwas
33143745,PubMed,gwas
34177453,PubMed,gwas
34927100,PubMed,gwas
30037793,PubMed,gwas
34834357,PubMed,gwas
34838041,PubMed,gwas
34847907,PubMed,gwas
34754074,PubMed,gwas
33693626,PubMed,gwas
35701560,PubMed,gwas
34670813,PubMed,gwas
34242216,PubMed,gwas
35047847,PubMed,gwas
34553764,PubMed,gwas
35132056,PubMed,gwas
33987465,PubMed,gwas
34315874,PubMed,gwas
34125832,PubMed,gwas
35245370,PubMed,gwas
34594039,PubMed,gwas
35484098,PubMed,gwas
35915169,PubMed,gwas
35551307,PubMed,gwas
36474045,PubMed,gwas
35315439,PubMed,gwas
35399580,PubMed,gwas
34962275,PubMed,gwas
35031440,PubMed,gwas
35386118,PubMed,gwas
35710981,PubMed,gwas
35538205,PubMed,gwas
35361970,PubMed,gwas
35763030,PubMed,gwas
35379174,PubMed,gwas
34982113,PubMed,gwas
35449187,PubMed,gwas
34459509,PubMed,gwas
35543701,PubMed,gwas
35866869,PubMed,gwas
35322040,PubMed,gwas
35837121,PubMed,gwas
35396580,PubMed,gwas
35255492,PubMed,gwas
35470498,PubMed,gwas
34814699,PubMed,gwas
35736394,PubMed,gwas
35351958,PubMed,gwas
35998220,PubMed,gwas
34776419,PubMed,gwas
35616254,PubMed,gwas
35626014,PubMed,gwas
33567813,PubMed,gwas
35893037,PubMed,gwas
35389749,PubMed,gwas
35902621,PubMed,gwas
36068934,PubMed,gwas
34782693,PubMed,gwas
35168826,PubMed,gwas
35888728,PubMed,gwas
35922517,PubMed,gwas
35974141,PubMed,gwas
35831902,PubMed,gwas
34837083,PubMed,gwas
34910505,PubMed,gwas
33517887,PubMed,gwas
36076102,PubMed,gwas
35927488,PubMed,gwas
36143338,PubMed,gwas
36077729,PubMed,gwas
35956399,PubMed,gwas
34724200,PubMed,gwas
35927536,PubMed,gwas
36034232,PubMed,gwas
34391895,PubMed,gwas
34865855,PubMed,gwas
35942816,PubMed,gwas
34794066,PubMed,gwas
35379992,PubMed,gwas
34996099,PubMed,gwas
33430342,PubMed,gwas
33893285,PubMed,gwas
35023183,PubMed,gwas
35223824,PubMed,gwas
35653334,PubMed,gwas
34358307,PubMed,gwas
35999217,PubMed,gwas
35470158,PubMed,gwas
35942506,PubMed,gwas
35872910,PubMed,gwas
35915156,PubMed,gwas
34985809,PubMed,gwas
35589863,PubMed,gwas
35959094,PubMed,gwas
35094092,PubMed,gwas
36180795,PubMed,gwas
34573423,PubMed,gwas
36089080,PubMed,gwas
35835914,PubMed,gwas
35939300,PubMed,gwas
35729236,PubMed,gwas
35569502,PubMed,gwas
35977442,PubMed,gwas
35918310,PubMed,gwas
35743677,PubMed,gwas
34562771,PubMed,gwas
35290122,PubMed,gwas
36046661,PubMed,gwas
35857289,PubMed,gwas
35977952,PubMed,gwas
36043126,PubMed,gwas
35671649,PubMed,gwas
35545683,PubMed,gwas
35685441,PubMed,gwas
35717853,PubMed,gwas
36064556,PubMed,gwas
34465742,PubMed,gwas
34315907,PubMed,gwas
35698589,PubMed,gwas
28506689,PubMed,gwas
35879306,PubMed,gwas
35935937,PubMed,gwas
35688625,PubMed,gwas
35762941,PubMed,gwas
35910207,PubMed,gwas
34396400,PubMed,gwas
32541925,PubMed,gwas
28972577,PubMed,gwas
32771030,PubMed,gwas
31095341,PubMed,gwas
31672989,PubMed,gwas
33223526,PubMed,gwas
32887889,PubMed,gwas
33563987,PubMed,gwas
32792643,PubMed,gwas
30718901,PubMed,gwas
32794382,PubMed,gwas
32768867,PubMed,gwas
31668730,PubMed,gwas
33536631,PubMed,gwas
33539483,PubMed,gwas
31374203,PubMed,gwas
32514122,PubMed,gwas
30476138,PubMed,gwas
33017352,PubMed,gwas
32944759,PubMed,gwas
25108385,PubMed,gwas
28067910,PubMed,gwas
32752121,PubMed,gwas
27864402,PubMed,gwas
32433338,PubMed,gwas
32247823,PubMed,gwas
32499652,PubMed,gwas
33532862,PubMed,gwas
32603359,PubMed,gwas
32581359,PubMed,gwas
31371054,PubMed,gwas
32740585,PubMed,gwas
33527407,PubMed,gwas
33204752,PubMed,gwas
33536081,PubMed,gwas
32986714,PubMed,gwas
32998551,PubMed,gwas
31220337,PubMed,gwas
28585551,PubMed,gwas
31028280,PubMed,gwas
31379025,PubMed,gwas
31852448,PubMed,gwas
30846698,PubMed,gwas
32376654,PubMed,gwas
32653958,PubMed,gwas
31844061,PubMed,gwas
33495596,PubMed,gwas
33495439,PubMed,gwas
30266756,PubMed,gwas
29632382,PubMed,gwas
32841424,PubMed,gwas
30093612,PubMed,gwas
30054458,PubMed,gwas
32741009,PubMed,gwas
29731509,PubMed,gwas
29520040,PubMed,gwas
30729179,PubMed,gwas
29662059,PubMed,gwas
30261039,PubMed,gwas
29632305,PubMed,gwas
30054556,PubMed,gwas
33603002,PubMed,gwas
33272962,PubMed,gwas
33483693,PubMed,gwas
31311600,PubMed,gwas
30061609,PubMed,gwas
29730043,PubMed,gwas
30034349,PubMed,gwas
30220432,PubMed,gwas
30693016,PubMed,gwas
32843070,PubMed,gwas
32853455,PubMed,gwas
30166351,PubMed,gwas
33597508,PubMed,gwas
30661054,PubMed,gwas
23830517,PubMed,gwas
29555444,PubMed,gwas
30297428,PubMed,gwas
32912934,PubMed,gwas
35739095,PubMed,gwas
32999390,PubMed,gwas
30166627,PubMed,gwas
32439900,PubMed,gwas
32279069,PubMed,gwas
32719433,PubMed,gwas
32546850,PubMed,gwas
32726798,PubMed,gwas
33020668,PubMed,gwas
32701512,PubMed,gwas
32469254,PubMed,gwas
32534018,PubMed,gwas
32554042,PubMed,gwas
32766473,PubMed,gwas
33338273,PubMed,gwas
27548383,PubMed,gwas
32766472,PubMed,gwas
32701715,PubMed,gwas
32606422,PubMed,gwas
32709000,PubMed,gwas
31194737,PubMed,gwas
32742401,PubMed,gwas
23593153,PubMed,gwas
32678081,PubMed,gwas
32970232,PubMed,gwas
31937794,PubMed,gwas
32518416,PubMed,gwas
32558222,PubMed,gwas
32747698,PubMed,gwas
32619740,PubMed,gwas
32602732,PubMed,gwas
32757270,PubMed,gwas
32665545,PubMed,gwas
32276964,PubMed,gwas
33263727,PubMed,gwas
32699080,PubMed,gwas
32722627,PubMed,gwas
32650023,PubMed,gwas
32998964,PubMed,gwas
33115937,PubMed,gwas
30194396,PubMed,gwas
33500527,PubMed,gwas
31630189,PubMed,gwas
30657218,PubMed,gwas
30255771,PubMed,gwas
30185882,PubMed,gwas
30837455,PubMed,gwas
30145303,PubMed,gwas
30181555,PubMed,gwas
30383316,PubMed,gwas
32737115,PubMed,gwas
33592630,PubMed,gwas
30251476,PubMed,gwas
31009812,PubMed,gwas
33607655,PubMed,gwas
30181573,PubMed,gwas
30868120,PubMed,gwas
32830257,PubMed,gwas
30325047,PubMed,gwas
31856834,PubMed,gwas
33310085,PubMed,gwas
28265093,PubMed,gwas
29631575,PubMed,gwas
30178632,PubMed,gwas
33608531,PubMed,gwas
30217971,PubMed,gwas
30285260,PubMed,gwas
30199657,PubMed,gwas
32981348,PubMed,gwas
30048462,PubMed,gwas
33610756,PubMed,gwas
30061737,PubMed,gwas
30087453,PubMed,gwas
30299488,PubMed,gwas
30287806,PubMed,gwas
30120429,PubMed,gwas
30298529,PubMed,gwas
30305637,PubMed,gwas
30169657,PubMed,gwas
30102679,PubMed,gwas
30092369,PubMed,gwas
30980028,PubMed,gwas
30073298,PubMed,gwas
33482370,PubMed,gwas
33632354,PubMed,gwas
30152087,PubMed,gwas
30150663,PubMed,gwas
30093639,PubMed,gwas
30103242,PubMed,gwas
30158200,PubMed,gwas
33589590,PubMed,gwas
29728651,PubMed,gwas
28817678,PubMed,gwas
30130595,PubMed,gwas
30647433,PubMed,gwas
30886212,PubMed,gwas
30067744,PubMed,gwas
30891314,PubMed,gwas
30161160,PubMed,gwas
30068317,PubMed,gwas
30281874,PubMed,gwas
30277614,PubMed,gwas
30087447,PubMed,gwas
30899065,PubMed,gwas
30898391,PubMed,gwas
30929738,PubMed,gwas
30648747,PubMed,gwas
30920136,PubMed,gwas
28714469,PubMed,gwas
30169916,PubMed,gwas
30108127,PubMed,gwas
30889042,PubMed,gwas
30787463,PubMed,gwas
30910378,PubMed,gwas
30972912,PubMed,gwas
33613413,PubMed,gwas
30975718,PubMed,gwas
30946743,PubMed,gwas
29608535,PubMed,gwas
28686080,PubMed,gwas
30357299,PubMed,gwas
30054594,PubMed,gwas
30899057,PubMed,gwas
30099483,PubMed,gwas
33625064,PubMed,gwas
30636644,PubMed,gwas
27476799,PubMed,gwas
30067105,PubMed,gwas
30952644,PubMed,gwas
30957308,PubMed,gwas
30971808,PubMed,gwas
30116032,PubMed,gwas
30659077,PubMed,gwas
30224653,PubMed,gwas
30794219,PubMed,gwas
29695241,PubMed,gwas
31050781,PubMed,gwas
33627384,PubMed,gwas
30952852,PubMed,gwas
29596498,PubMed,gwas
30643251,PubMed,gwas
29559929,PubMed,gwas
30353303,PubMed,gwas
31006051,PubMed,gwas
29621232,PubMed,gwas
30787307,PubMed,gwas
30679814,PubMed,gwas
30944420,PubMed,gwas
30284222,PubMed,gwas
24629169,PubMed,gwas
30694715,PubMed,gwas
30643196,PubMed,gwas
30940813,PubMed,gwas
30945673,PubMed,gwas
30940143,PubMed,gwas
30377885,PubMed,gwas
30228239,PubMed,gwas
30219690,PubMed,gwas
30242241,PubMed,gwas
30700811,PubMed,gwas
